agent,week,mean,std,count
Q,19,-5.446939496190901,5.992722584208119,175
Q,20,-4.219447407800763,5.7105823237296285,175
Q,21,-5.123346929177652,5.527516986446913,175
Q,22,-5.750670668587341,5.058002687095459,175
Q,23,-4.780132271766611,4.601786370642902,175
Q,24,-5.607015729805046,4.657087544806023,175
Q,25,-5.714976008374338,4.2661801697071935,175
Q,26,-5.481219765993232,4.592392084349795,175
Q,27,-5.227071575783687,5.64876664191287,175
Q,28,-3.727608193377886,6.168266288138598,175
Q,29,-2.8339469408169387,6.097531314119645,175
Q,30,-5.335132830424705,5.412610395720951,175
Q,31,-5.66173577884808,5.546519307191721,175
Q,32,-5.697546835652287,5.139392035719005,175
Q,33,-5.685480319661226,5.352233201387875,175
Q,34,-5.4992789099934,5.517061862892288,175
Q,35,-5.449201458347939,5.296562724567402,175
Q,36,-6.009082488740393,5.632146321623823,175
Q,37,-5.298746269674994,5.601578261125932,175
Q,38,-5.995604483862475,5.99324797500979,175
Q,39,-5.709398769274153,5.893041552518843,175
Q,40,-5.5117194174868365,5.350946397818622,175
Q,41,-5.26529907180807,5.432255097459752,175
Q,42,-5.0678655963504475,6.519649505464463,175
Q,43,-5.868189078505861,6.155014001253611,175
Q,44,-4.327390655915796,4.611940702965714,175
Q,45,-4.814902425505423,4.391339754447482,175
Q,46,-4.8291686409320755,5.003641141212221,175
Q,47,-3.8503821916735816,5.501882749156913,175
Q,48,-3.0860418787283046,5.450479081397219,175
Q,49,-4.753655735410227,5.411120294832597,175
Q,50,-4.648312816622817,5.157292313334293,175
Q,51,-6.155978460762332,5.486749372641624,175
Q,52,-5.721965106293527,5.854850275949237,175
Q,53,-5.890996783055438,5.632986897779305,25
