agent,week,mean,std,count
Q,13,-5.2287578280599405,6.1387205641088265,525
Q,14,-5.678037139095666,5.92871900838287,525
Q,15,-5.162602727316183,6.255504885346185,525
Q,16,-5.535014609966938,5.880799713229073,525
Q,17,-4.9335232804724525,6.313978672416745,525
Q,18,-5.11547120707279,6.372377773548609,525
Q,19,-5.6884018390862705,6.473924309641063,525
Q,20,-5.5017208465666405,6.002526350782994,525
Q,21,-6.006002548828677,5.307122435761684,525
Q,22,-6.235035810417985,5.466672584965186,525
Q,23,-6.031228448457777,5.5224591449575176,525
Q,24,-5.921160334197422,5.859501993230423,525
Q,25,-6.264325085875442,5.852612191250486,525
Q,26,-4.933487392028256,5.901165096622284,525
Q,27,-4.437336077011343,6.145353148578456,525
Q,28,-4.8921040895386705,6.407945078538796,525
Q,29,-5.3020053063414725,6.301856229485893,525
Q,30,-6.185179611364584,6.260910168887499,525
Q,31,-6.149775237722724,6.274151474967709,525
Q,32,-5.926361690491429,6.399104297592968,525
Q,33,-5.532018337555769,6.596770392226739,525
Q,34,-4.767224812131707,7.158649776553003,525
Q,35,-4.599787711106139,6.4308304222596755,525
Q,36,-4.715042204836237,5.540948463944545,525
Q,37,-4.811602871161203,5.80125432197037,525
Q,38,-4.905282251993219,5.5900076513348385,525
Q,39,-5.066023056883707,5.975471086708578,525
Q,40,-5.262967299828545,6.325918349847289,525
Q,41,-4.62570879714298,6.952030508503378,525
Q,42,-5.001763683750867,6.374085244818511,525
Q,43,-5.210386198107102,6.071601019530497,525
Q,44,-5.826865547413888,6.491912016002243,525
Q,45,-5.318513025892124,6.616553632673327,525
Q,46,-4.83851717967076,5.905703137387396,525
Q,47,-5.00589152082552,5.837094289341426,525
Q,48,-5.249775628703419,6.009659638666104,525
Q,49,-5.96578666030568,5.228405439927328,525
Q,50,-5.719901360796838,5.542390378031991,525
Q,51,-5.709446796758685,5.742801617174956,525
Q,52,-5.536705353496083,6.129707830565839,525
Q,53,-5.558722954535724,6.818093645859387,75
SARSA,1,-7.032307596797105,5.920540526211624,525
SARSA,2,-5.425339546641369,5.8733919860302715,525
SARSA,3,-5.356848358938386,6.256038538073799,525
SARSA,4,-4.978714597958811,6.149398540936821,525
SARSA,5,-5.335268948262104,6.236601245617956,525
SARSA,6,-5.632443528316879,6.425684091253445,525
SARSA,7,-5.020870495633944,6.216855466315092,525
SARSA,8,-3.9594985348464546,6.175270971006122,525
SARSA,9,-4.962883136771469,6.211963312236309,525
SARSA,10,-4.843567052129389,6.294223904289049,525
SARSA,11,-4.739284901099216,6.291313001094444,525
SARSA,12,-5.672088821819654,6.283965217149846,525
SARSA,13,-4.981171691098448,6.376656407147786,525
SARSA,14,-5.557035889677783,5.801254318128143,525
SARSA,15,-5.717956933702252,6.25121168565785,525
SARSA,16,-5.791521028490864,5.8618182245596335,525
SARSA,17,-4.988269188850756,5.751307758515491,525
SARSA,18,-5.523043217722517,6.146840330646302,525
SARSA,19,-5.758200770907617,6.3332265928322595,525
SARSA,20,-5.285998028349608,5.91396168102328,525
SARSA,21,-5.893188588235782,5.386756638376786,525
SARSA,22,-5.906237702981671,5.487413415986235,525
SARSA,23,-5.656163761291862,5.383982335282814,525
SARSA,24,-5.871088563895033,5.477635549101517,525
SARSA,25,-6.19790282445557,5.767650051402497,525
SARSA,26,-4.920961258084536,5.716586626804517,525
SARSA,27,-4.636713694032612,5.985350870388931,525
SARSA,28,-4.86300169659595,6.368990820206463,525
SARSA,29,-5.5120893916321725,6.319817636867192,525
SARSA,30,-6.194286957116008,6.038600253625433,525
SARSA,31,-5.97937828724823,6.2232182702187595,525
SARSA,32,-5.872582602510021,6.427660460597516,525
SARSA,33,-5.674917329120625,6.397833199158484,525
SARSA,34,-5.092476723501686,6.795157833632035,525
SARSA,35,-4.492526322812952,6.118238115330091,525
SARSA,36,-4.742002297286613,5.644511213983296,525
SARSA,37,-5.073502066916938,5.8839595551377,525
SARSA,38,-4.825592425851937,5.684834957564166,525
SARSA,39,-4.819072362798496,6.03388976699459,525
SARSA,40,-5.646712779467856,6.150807500969119,525
SARSA,41,-4.723799815994251,6.3860300693936605,525
SARSA,42,-5.2499713820429985,6.0897439201077725,525
SARSA,43,-5.304733952065709,5.808337438992697,525
SARSA,44,-5.85214230153908,6.415314141647637,525
SARSA,45,-5.357795904630719,6.51108817738345,525
SARSA,46,-4.952349842899043,6.169952154210191,525
SARSA,47,-5.06458816054382,5.676597175557779,525
SARSA,48,-5.117493521102089,5.9114366156462,525
SARSA,49,-5.681402278745107,5.599542852025793,525
SARSA,50,-5.906234558894797,5.157117625312249,525
SARSA,51,-6.0061435220164485,5.536673383893509,525
SARSA,52,-5.795752191747712,6.121114888183649,525
SARSA,53,-5.665748491354916,6.953404731545562,75
