agent,week,mean,std,count
Q,10,-4.431372259752043,6.045639233859989,175
Q,11,-5.026906822064882,5.752417720234295,175
Q,12,-4.744537834508643,6.176727227522546,175
Q,13,-5.266382146877083,6.387327413766214,175
Q,14,-5.821585521754321,5.954899219419752,175
Q,15,-6.00622369828359,6.607075938208339,175
Q,16,-5.390124775600018,6.850854080575467,175
Q,17,-6.032602247575977,5.9915307039401835,175
Q,18,-6.541096059156306,5.6475401136183825,175
Q,19,-7.159749616843146,5.515183991720751,175
Q,20,-6.565812930021007,5.476066098308287,175
Q,21,-7.344065115281842,5.097700097152175,175
Q,22,-8.384284405034116,5.4205778737198935,175
Q,23,-7.776855647144469,4.84475775050773,175
Q,24,-8.004980365973356,5.202710681152389,175
Q,25,-6.664136277756942,5.468003835672487,175
Q,26,-7.556208227357438,5.838221874219392,175
Q,27,-7.900039929189904,5.440822646956807,175
Q,28,-7.747492288954123,5.259505535162518,175
Q,29,-7.111820983386919,5.215007392296682,175
Q,30,-6.998713209813887,5.835188207533153,175
Q,31,-8.82277121429206,5.220816337373299,175
Q,32,-8.338083753441975,4.976961173508044,175
Q,33,-8.164389026947484,5.010765148275295,175
Q,34,-7.842827911302122,5.047485661050574,175
Q,35,-6.720439916271264,5.419201450584405,175
Q,36,-6.847043458317437,4.859909168122549,175
Q,37,-6.9970153671440976,5.218528397926148,175
Q,38,-6.083882321441144,5.358183636885972,175
Q,39,-6.947269410683457,5.429792943110658,175
Q,40,-6.390688526282333,4.704122494838114,175
Q,41,-7.482240610657348,5.131876303872119,175
Q,42,-7.686402020916747,5.313223946712368,175
Q,43,-7.37545097497573,4.602794213017253,175
Q,44,-7.8049676620200135,4.797864330456413,175
Q,45,-7.358169118131052,4.835391825199798,175
Q,46,-7.844477431272281,4.403263988616381,175
Q,47,-8.325764076720503,4.9997540113790295,175
Q,48,-8.106386739274921,4.367920746294332,175
Q,49,-7.561247604429574,4.781428175244723,175
Q,50,-7.991456491222525,4.87761214739409,175
Q,51,-7.194215051797631,4.688741277882606,175
Q,52,-7.107385535486605,5.10898757729673,175
Q,53,-6.790083007199057,5.2396452237349616,25
SARSA,1,-9.724030217511936,4.996353873787281,175
SARSA,2,-6.448148621621242,6.1375606043404085,175
SARSA,3,-6.0185199806254985,6.47465911735433,175
SARSA,4,-5.166623932759616,5.609832179578855,175
SARSA,5,-6.216431289500303,5.692242705303007,175
SARSA,6,-5.361063803464206,5.968457690376787,175
SARSA,7,-5.068589068689679,6.784672798881446,175
SARSA,8,-5.592363102846934,6.472032580087587,175
SARSA,9,-4.105862823642314,6.658681308900787,175
SARSA,10,-4.927965042794548,6.0495525648657145,175
SARSA,11,-5.467858086824078,6.0405935322030775,175
SARSA,12,-4.9037611531889675,6.270683822626941,175
SARSA,13,-6.014215681371078,5.836553390615924,175
SARSA,14,-5.788130724362738,6.283698152936284,175
SARSA,15,-5.9741918412922415,6.567956659367512,175
SARSA,16,-5.063971136993271,6.584835500315608,175
SARSA,17,-6.039492486513419,5.850831572369914,175
SARSA,18,-6.749896151960549,5.537544147633356,175
SARSA,19,-6.2213788442977425,5.886830072060736,175
SARSA,20,-6.448653536390258,5.632726258600866,175
SARSA,21,-7.128134832937464,5.101840264315944,175
SARSA,22,-8.148528437358323,5.486479290440915,175
SARSA,23,-7.5513271358500225,4.827595575833596,175
SARSA,24,-7.632225619112778,5.240276358636981,175
SARSA,25,-6.153695760351355,5.967972899679554,175
SARSA,26,-6.685801945120368,6.3253308527160135,175
SARSA,27,-7.2568976667264415,5.4740865087894,175
SARSA,28,-6.40540990222614,5.487996142359437,175
SARSA,29,-6.357553141158661,5.389435191801151,175
SARSA,30,-6.896170728082333,5.857520060876269,175
SARSA,31,-8.141806710851677,5.1982932054386035,175
SARSA,32,-7.331908426557007,5.097907836171026,175
SARSA,33,-7.432096741396628,5.0203565779794825,175
SARSA,34,-6.951204508524024,5.254640770197036,175
SARSA,35,-6.054610231649734,5.5407369408917395,175
SARSA,36,-5.974527416018289,4.9427841822079435,175
SARSA,37,-5.976730232779444,4.787068675491379,175
SARSA,38,-5.53221964485632,5.237601010533426,175
SARSA,39,-6.016536405211677,5.424723296995008,175
SARSA,40,-5.98997759533978,5.0824501204994625,175
SARSA,41,-6.6814023254041395,5.33611684870709,175
SARSA,42,-7.308702690973365,5.607009404114629,175
SARSA,43,-6.63223555318342,4.662122097216093,175
SARSA,44,-7.229087209296197,4.924715119125531,175
SARSA,45,-6.696913534384325,4.941002039541294,175
SARSA,46,-6.669799752200942,4.620452709548702,175
SARSA,47,-7.693964165419689,5.007782080936576,175
SARSA,48,-7.021493206172745,4.75687360368306,175
SARSA,49,-6.220229924319583,4.852859288476923,175
SARSA,50,-7.619401217743473,4.85132126171208,175
SARSA,51,-6.978197855476933,4.977867923540033,175
SARSA,52,-6.15289489730839,5.155657686586347,175
SARSA,53,-5.179006093200336,5.458791365369289,25
