agent,week,mean,std,count
HC,45,-5.133867440499461,6.4570121373278715,350
HC,46,-5.165553787545999,6.515260032255894,350
HC,47,-5.279854708727221,5.666335562145292,350
HC,48,-6.648652185142672,5.186495792678263,350
HC,49,-6.0125644611146445,5.22785925509276,350
HC,50,-5.844444815965683,5.264296837913394,350
HC,51,-5.5091776420070655,5.490892178186725,350
HC,52,-5.004769234235136,5.25876991369102,350
HC,53,-4.918325651083046,5.270511617861265,50
Q,1,-7.8129465810258845,5.250836740213948,350
Q,2,-4.898252102149236,6.0920084396434975,350
Q,3,-4.535933452380782,6.002749359789207,350
Q,4,-3.6163625174586325,6.267869841405671,350
Q,5,-4.5835053190934465,5.619072519840574,350
Q,6,-5.008707501273421,5.3883133336168685,350
Q,7,-5.13971309136471,5.420451545052662,350
Q,8,-4.735676854570768,5.7106914617947195,350
Q,9,-4.978525469436478,6.137049345643154,350
Q,10,-4.989364821916572,5.7831961492930715,350
Q,11,-4.148887203020504,4.796690893498108,350
Q,12,-4.133282837851508,5.122849049480516,350
Q,13,-4.001604264357412,5.874929917654911,350
Q,14,-5.128365257111258,5.218453191273655,350
Q,15,-4.551898623697157,5.290799271637922,350
Q,16,-5.571087321077158,6.0293678010736045,350
Q,17,-4.248516518129631,5.764850765030144,350
Q,18,-5.015292772590764,6.261604244776547,350
Q,19,-4.265883096292223,6.237465459349086,350
Q,20,-4.292742772032067,5.725416740898132,350
Q,21,-4.656034485795691,5.2948923308432505,350
Q,22,-5.020961752949235,4.531419202742569,350
Q,23,-5.244748241946445,5.223323652437072,350
Q,24,-6.06473418097935,5.59971851242155,350
Q,25,-5.599211564499275,5.847715010268147,350
Q,26,-5.369137468904905,5.877144819041352,350
Q,27,-4.603056777284938,5.5602933891988,350
Q,28,-4.010208937627445,6.294786151826493,350
Q,29,-5.147880999217463,6.11167551502994,350
Q,30,-4.742523709050268,5.3457057424210594,350
Q,31,-4.416299860314549,5.650859639563096,350
Q,32,-4.428196365006218,5.693987779962673,350
Q,33,-4.1599088540300295,5.907216706437832,350
Q,34,-4.5243283003136145,5.1727644171811225,350
Q,35,-5.873233627310178,4.9076519648194905,350
Q,36,-5.037702984411856,5.290643630843496,350
Q,37,-3.889306012362079,5.44957745715564,350
Q,38,-4.926055704675827,5.282353875324034,350
Q,39,-5.023103583814298,5.894161961867361,350
Q,40,-5.0699877487780896,5.920915589100228,350
Q,41,-4.944912016765603,6.647544932309081,350
Q,42,-4.027270679099713,6.292973380724411,350
Q,43,-3.8491277586637023,6.525418803679714,350
Q,44,-4.425573832703221,6.22626445829954,350
Q,45,-5.0412585839377515,6.369757728589076,350
Q,46,-4.918620172697566,6.751303017859576,350
Q,47,-5.6592038853873845,5.556389178378726,350
Q,48,-6.989984628601237,5.203637413061209,350
Q,49,-5.968499463075244,5.354695589511817,350
Q,50,-5.933115955377091,4.988883401346796,350
Q,51,-5.202497975786797,5.683109839940698,350
Q,52,-4.925395767606594,5.164330041116018,350
Q,53,-5.503564447411362,5.44934647054281,50
SARSA,1,-7.829293380678266,5.734352728073359,350
SARSA,2,-4.7626077675821525,5.668213159552908,350
SARSA,3,-4.563085814013126,6.316419910434202,350
SARSA,4,-3.6349692360256807,6.065123396808727,350
SARSA,5,-4.375807370810898,5.712347779925187,350
SARSA,6,-5.080141835088294,5.335294781139767,350
SARSA,7,-5.282662067048266,5.2507335243554385,350
SARSA,8,-4.971871811031158,5.664252635838907,350
SARSA,9,-4.864003870167399,6.329171476854354,350
SARSA,10,-5.003538078821811,5.671423231627665,350
SARSA,11,-4.146709187748934,4.8256727364676175,350
SARSA,12,-4.132595352071795,5.1800067356730395,350
SARSA,13,-4.344953089309036,5.691015936357048,350
SARSA,14,-5.195622778638325,5.33657410647499,350
SARSA,15,-4.906429575958542,5.492852727964737,350
SARSA,16,-4.897661146035202,5.985600635286115,350
SARSA,17,-4.276766751985986,6.13647899134763,350
SARSA,18,-4.8096541531172,6.208803275510408,350
SARSA,19,-4.71228072597075,6.126430016637424,350
SARSA,20,-4.065266865550273,5.695834388235751,350
SARSA,21,-4.647693679230918,5.393886533085311,350
SARSA,22,-4.720561055155807,4.743036006708762,350
SARSA,23,-5.399218058015111,5.458772650610903,350
SARSA,24,-5.862442970308878,5.635036969832894,350
SARSA,25,-5.347849946569417,5.960892042696643,350
SARSA,26,-5.293263798125256,6.312718305089064,350
SARSA,27,-4.510361510251479,5.514716735575433,350
SARSA,28,-3.9466716943692948,6.033678930455775,350
SARSA,29,-4.984296436535549,5.893346446442371,350
SARSA,30,-4.636502541014284,5.755868351375618,350
SARSA,31,-4.4079834736159915,6.099454702760473,350
SARSA,32,-4.218313188794198,5.730048025480606,350
SARSA,33,-4.105595914491569,5.894415114956447,350
SARSA,34,-4.764809042905393,4.946130606806968,350
SARSA,35,-5.349027393700072,5.100548442144805,350
SARSA,36,-4.927403091201392,5.276866740383267,350
SARSA,37,-4.061931044493303,5.459360983806913,350
SARSA,38,-4.927644053316415,5.215032112339331,350
SARSA,39,-4.9198236996662486,5.978367040345331,350
SARSA,40,-4.6858610442485045,5.648137581126915,350
SARSA,41,-4.705403770698198,6.336312201438715,350
SARSA,42,-3.883271428459185,6.53898132510148,350
SARSA,43,-4.319387631378462,6.661838890152471,350
SARSA,44,-4.5695119434702995,6.547781083093197,350
SARSA,45,-4.6881353630822025,6.432681793621717,350
SARSA,46,-5.02327532137177,6.11852788333677,350
SARSA,47,-4.790349956309492,5.687216978339407,350
SARSA,48,-6.23125799289271,5.440923154327885,350
SARSA,49,-6.016640209744302,5.2114061293004985,350
SARSA,50,-5.85339704901097,4.973169395041718,350
SARSA,51,-5.240490532776559,5.552920801064627,350
SARSA,52,-4.873541715922107,5.195388862911784,350
SARSA,53,-4.927583051980472,5.5710511385432655,50
