agent,week,mean,std,count
HC,6,-4.650160296301407,5.8705318037454965,175
HC,7,-4.691316979677003,6.299099419202401,175
HC,8,-3.5418970687601092,6.197095964306918,175
HC,9,-4.797614062469042,5.352721062175049,175
HC,10,-4.587241058242264,5.775407346043122,175
HC,11,-4.327590176743508,6.2484707255501855,175
HC,12,-4.815752454825647,6.200616583626064,175
HC,13,-4.903406579492026,6.2519943385264245,175
HC,14,-4.320199224239662,6.11398405226181,175
HC,15,-3.7075425362945964,6.222289808044712,175
HC,16,-4.715723314179575,5.403552293414099,175
HC,17,-5.227448863463711,5.540745895740975,175
HC,18,-4.306596630070179,6.345450389982782,175
HC,19,-5.226477954255677,5.9030550370426305,175
HC,20,-4.928531263529675,5.806649354580639,175
HC,21,-4.139752451846536,6.159016386835899,175
HC,22,-5.91377873900722,5.864126390953778,175
HC,23,-5.696722351142598,5.248585386457437,175
HC,24,-5.292288047035237,5.811598846256872,175
HC,25,-5.957621783090302,6.047314888496604,175
HC,26,-6.850074862789303,5.133858654048615,175
HC,27,-5.611238648429216,5.773928471227667,175
HC,28,-5.3786460059357735,5.99800090810907,175
HC,29,-5.37526137029764,5.31693757173227,175
HC,30,-6.470339805961222,5.455008208940938,175
HC,31,-6.101486692219677,5.312776315435095,175
HC,32,-5.986843595103997,5.967663622284709,175
HC,33,-4.990334654123991,6.149142872921559,175
HC,34,-5.196896392207871,6.265907944422195,175
HC,35,-4.472197405816168,6.124321259571266,175
HC,36,-5.450593697262539,6.07187732038935,175
HC,37,-4.9651983073646635,5.793988844242304,175
HC,38,-5.514064387339623,5.591846981191924,175
HC,39,-5.700268523388415,5.796385551972561,175
HC,40,-4.843905688132699,5.547392575233774,175
HC,41,-5.77153544658839,5.681690100609018,175
HC,42,-6.3610488391694835,5.077709161329027,175
HC,43,-6.913070750610281,5.9547218260785595,175
HC,44,-7.828168758541059,5.702998844288441,175
HC,45,-6.540720325856668,5.274420123102357,175
HC,46,-6.475511031343606,5.363646071602926,175
HC,47,-5.438655709089847,5.4422936103804,175
HC,48,-5.970881894173646,5.249504513635322,175
HC,49,-4.575974558768164,6.0787477031925565,175
HC,50,-5.511526092078731,6.75332624600464,175
HC,51,-4.740149411532688,6.58755714709987,175
HC,52,-4.42310386416792,6.034033174368092,175
HC,53,-4.394136896395053,5.921578380408552,25
Q,1,-8.5184866255402,4.838678275108557,175
Q,2,-6.752710874214809,5.304547627048296,175
Q,3,-5.146288610603345,5.431247758520725,175
Q,4,-5.8285423572372155,5.873247669055997,175
Q,5,-4.066277053389405,5.854097729490149,175
Q,6,-4.642411373877053,5.604988362124546,175
Q,7,-4.423616500613404,6.32275814359235,175
Q,8,-3.0169615931018825,6.138408341143478,175
Q,9,-4.796543900415509,5.257520934426468,175
Q,10,-4.3160004254444635,6.302844399719471,175
Q,11,-3.7383904829860004,6.214235573803522,175
Q,12,-4.726312379222063,6.0806295873884055,175
Q,13,-4.7591982965549375,6.114060052243879,175
Q,14,-3.6648370703067545,6.202776493169549,175
Q,15,-3.561837911409686,5.9850564067695755,175
Q,16,-4.386517268563002,5.712029909400971,175
Q,17,-5.392111429842848,5.238367184687508,175
Q,18,-4.170860480036141,6.288335341892099,175
Q,19,-5.06448695609641,5.652809042044903,175
Q,20,-4.40133904370179,5.563774431254688,175
Q,21,-4.024195103407057,6.047379551802195,175
Q,22,-5.740325648583821,6.126587257717355,175
Q,23,-5.06541699374459,5.106418414297466,175
Q,24,-4.804553182190294,5.982375962985516,175
Q,25,-5.574886846310085,6.161205036778643,175
Q,26,-6.409130154156999,5.234255710267066,175
Q,27,-4.852425436847039,6.289860901439724,175
Q,28,-5.479229344441006,6.350074961281384,175
Q,29,-4.989837224127119,5.103470543685904,175
Q,30,-6.523014795097096,5.4840183423046005,175
Q,31,-5.754107961051815,5.3196115759416935,175
Q,32,-5.432830747250496,6.035249645750362,175
Q,33,-4.631228479250052,6.112734313667522,175
Q,34,-5.349811623144209,6.2104028987839515,175
Q,35,-4.52705768612518,5.965473411571843,175
Q,36,-4.627536650618664,6.161651126805237,175
Q,37,-4.489752794998238,5.936865913678712,175
Q,38,-5.26356330647437,5.191004473134366,175
Q,39,-5.396780507953223,6.005127642553554,175
Q,40,-4.996310875444867,5.450321319701385,175
Q,41,-5.236284708162011,5.662171503036708,175
Q,42,-6.238021511671177,4.86019469582826,175
Q,43,-6.75186314138714,5.661970177034453,175
Q,44,-7.428034227448587,5.863295083992462,175
Q,45,-6.308085515111624,5.39647823305745,175
Q,46,-5.833508776884934,5.46114816544395,175
Q,47,-5.311850270954513,5.591556844200425,175
Q,48,-5.643251082705285,5.339969611722384,175
Q,49,-4.753533040797455,6.0184207448288065,175
Q,50,-5.41710488707864,6.299727674331628,175
Q,51,-4.357623499297566,6.805912210943985,175
Q,52,-4.129709164789113,5.753408029467898,175
Q,53,-3.2510347902780405,5.890126928148464,25
SARSA,1,-7.97342982538998,5.2376900278745175,175
SARSA,2,-7.358741061399886,5.233157168338362,175
SARSA,3,-5.3357503421930925,5.377030141167457,175
SARSA,4,-6.576589380144703,5.408291406948491,175
SARSA,5,-4.514533106572891,5.780794127052694,175
SARSA,6,-4.3108583241344185,5.20616273927286,175
SARSA,7,-4.500867033674549,5.969058216725821,175
SARSA,8,-3.587204332201576,5.908766874189544,175
SARSA,9,-5.134034364359895,5.176760848002292,175
SARSA,10,-4.656233369364316,5.962773322367607,175
SARSA,11,-4.063923414908895,5.590060722938828,175
SARSA,12,-5.01394728526139,5.67247740296518,175
SARSA,13,-4.41411441924337,6.237977356911724,175
SARSA,14,-3.913404367963135,6.115261928264538,175
SARSA,15,-3.9880129807308733,6.078582062566938,175
SARSA,16,-4.668638822014566,5.807428797134827,175
SARSA,17,-5.465668417022307,5.81238518430545,175
SARSA,18,-4.081152843637419,6.441569675103008,175
SARSA,19,-5.468832565749006,5.506059423503131,175
SARSA,20,-4.629021862637895,5.434699262178695,175
SARSA,21,-4.239545208800344,5.8936831210079195,175
SARSA,22,-5.595555002892779,5.841084009183049,175
SARSA,23,-5.745504834662508,5.183447494383733,175
SARSA,24,-5.204014297364556,5.624540259630963,175
SARSA,25,-5.685351759446705,6.246088373617928,175
SARSA,26,-6.426425443532137,5.135421431841856,175
SARSA,27,-5.579482052857244,5.330093890294782,175
SARSA,28,-5.519240833763038,6.060596851434276,175
SARSA,29,-5.488902054684666,5.076539119334061,175
SARSA,30,-5.987767271125506,5.346575617599151,175
SARSA,31,-5.712327840954311,5.370225898100268,175
SARSA,32,-5.555030707389103,6.058582217236417,175
SARSA,33,-4.5062927899254435,6.478328119417624,175
SARSA,34,-4.93061564142421,6.505340374291904,175
SARSA,35,-4.855119985035026,6.21838956614396,175
SARSA,36,-4.902919461395626,6.058509537522874,175
SARSA,37,-4.933386954418421,5.849469094219224,175
SARSA,38,-5.560580734129739,5.115823448719713,175
SARSA,39,-5.71692689386842,5.850720845133796,175
SARSA,40,-4.902060584520424,5.533814095970934,175
SARSA,41,-5.0223813060005345,5.502190103625621,175
SARSA,42,-6.265289435909213,5.262863027991475,175
SARSA,43,-6.674491962793065,5.613304365763479,175
SARSA,44,-7.456575958696832,5.8287344673397055,175
SARSA,45,-6.553399927932288,4.930103316104891,175
SARSA,46,-5.879593869036359,5.7042217047264305,175
SARSA,47,-4.863429063919454,5.199594744403016,175
SARSA,48,-6.127590572052148,4.957664677859611,175
SARSA,49,-4.629553580781559,5.9821344976144255,175
SARSA,50,-5.451663487954373,6.44038886816492,175
SARSA,51,-4.485984540010804,6.696547417262562,175
SARSA,52,-4.453145522004327,5.778747209308435,175
SARSA,53,-4.638862756668606,5.597534205699426,25
